Year,Month,Departure station,Arrival station,Average travel time (min),Number of expected circulations,Number of cancelled trains,Number of late trains at departure,Average delay of late departing trains (min),Average delay of all departing trains (min),Comment (optional) delays at departure,Number of trains late on arrival,Average delay of late arriving trains (min),Average delay of all arriving trains (min),Comment (optional) delays on arrival,"% trains late due to external causes (weather, obstacles, suspicious packages, malevolence, social movements, etc.)","% trains late due to railway infrastructure (maintenance, works)","% trains late due to traffic management (rail line traffic, network interactions)",% trains late due to rolling stock,% trains late due to station management and reuse of material,"% trains late due to passenger traffic (affluence, PSH management, connections)",Number of late trains > 15min,Average train delay > 15min,Number of late trains > 30min,Number of late trains > 60min,Period,Delay due to external causes,Delay due to railway infrastructure,Delay due to traffic management,Delay due to rolling stock,Delay due to station management and reuse of material,Delay due to travellers taken into account
2018,1.0,NICE VILLE,PARIS LYON,346.248730964,197.0,0.0,84.0,9.96130952381,4.370642978,,33.0,46.825252525299994,8.57098138748,"Décontrôle d’aiguilles, à Solers",0.387096774194,0.258064516129,0.09677419354839999,0.193548387097,0.0,0.0645161290323,33.0,8.57098138748,20.0,8.0,2018-01,38.7096774194,25.8064516129,9.67741935484,19.3548387097,0.0,6.451612903230001
2018,1.0,PARIS LYON,BELLEGARDE (AIN),160.746724891,231.0,2.0,34.0,5.78088235294,0.5634643377,,64.0,36.3880208333,11.8609170306,,0.4,0.254545454545,0.254545454545,0.0545454545455,0.0363636363636,0.0,49.0,11.8609170306,24.0,10.0,2018-01,40.0,25.4545454545,25.4545454545,5.454545454550001,3.6363636363599996,0.0
2018,1.0,PARIS LYON,TOULON,239.456621005,221.0,2.0,27.0,13.0388888889,1.26925418569,,30.0,41.1838888889,7.63515981735,"Extinction du Tableau de Commande Optique (TCO) sur LGV, au niveau de Mâcon.",0.392857142857,0.357142857143,0.07142857142860001,0.107142857143,0.035714285714300006,0.035714285714300006,30.0,7.63515981735,18.0,4.0,2018-01,39.2857142857,35.7142857143,7.1428571428600005,10.714285714299999,3.5714285714300003,3.5714285714300003
2018,1.0,VALENCE ALIXAN TGV,PARIS LYON,132.568345324,280.0,2.0,130.0,11.2221794872,5.252158273380001,,48.0,39.1246527778,5.89358513189,,0.17500000000000002,0.375,0.125,0.25,0.025,0.05,45.0,5.89358513189,21.0,7.0,2018-01,17.5,37.5,12.5,25.0,2.5,5.0
2018,3.0,LILLE,LYON PART DIEU,190.087542088,308.0,11.0,154.0,12.8423160173,6.704040404040001,,56.0,45.3550595238,9.24545454545,,0.19512195122,0.121951219512,0.121951219512,0.39024390243900003,0.170731707317,0.0,52.0,9.24545454545,28.0,15.0,2018-03,19.512195122,12.195121951199999,12.195121951199999,39.0243902439,17.0731707317,0.0
2018,3.0,TOURCOING,BORDEAUX ST JEAN,286.0,30.0,0.0,1.0,1.0,0.0333333333333,,6.0,27.05,5.87055555556,,0.166666666667,0.333333333333,0.5,0.0,0.0,0.0,6.0,5.87055555556,2.0,0.0,2018-03,16.6666666667,33.333333333300004,50.0,0.0,0.0,0.0
2018,3.0,LYON PART DIEU,MONTPELLIER,112.54421768700001,305.0,11.0,167.0,14.390219560899999,8.29892290249,,55.0,43.540303030299995,8.23667800454,,0.25,0.25,0.1875,0.22916666666700003,0.0625,0.020833333333299998,49.0,8.23667800454,23.0,13.0,2018-03,25.0,25.0,18.75,22.9166666667,6.25,2.08333333333
2018,5.0,NANTES,PARIS MONTPARNASSE,129.795454545,532.0,136.0,46.0,18.8673913043,2.6289983165,,71.0,39.9291079812,8.64810606061,,0.394366197183,0.253521126761,0.09859154929580001,0.154929577465,0.0,0.09859154929580001,54.0,8.64810606061,27.0,12.0,2018-05,39.4366197183,25.352112676100006,9.859154929579999,15.4929577465,0.0,9.859154929579999
2018,5.0,PARIS MONTPARNASSE,POITIERS,92.371257485,496.0,162.0,13.0,14.2525641026,0.415768463074,,26.0,19.0224358974,1.92739520958,,0.166666666667,0.388888888889,0.0,0.222222222222,0.111111111111,0.111111111111,10.0,1.92739520958,4.0,1.0,2018-05,16.6666666667,38.8888888889,0.0,22.2222222222,11.1111111111,11.1111111111
2018,5.0,PARIS EST,STRASBOURG,119.64,507.0,57.0,59.0,21.247740113,3.06681481481,,39.0,28.6316239316,1.80392592593,,0.307692307692,0.0512820512821,0.0512820512821,0.410256410256,0.128205128205,0.0512820512821,30.0,1.80392592593,11.0,2.0,2018-05,30.7692307692,5.128205128209999,5.128205128209999,41.0256410256,12.8205128205,5.128205128209999
2018,5.0,RENNES,LYON PART DIEU,233.442307692,89.0,37.0,10.0,13.535,3.2442307692299996,,12.0,36.594444444400004,8.936858974360002,,0.333333333333,0.166666666667,0.166666666667,0.333333333333,0.0,0.0,12.0,8.936858974360002,4.0,2.0,2018-05,33.333333333300004,16.6666666667,16.6666666667,33.333333333300004,0.0,0.0
2018,5.0,MARSEILLE ST CHARLES,LILLE,302.904458599,197.0,40.0,9.0,19.2018518519,1.4372611465,,30.0,39.8072222222,10.8394904459,,0.655172413793,0.137931034483,0.0689655172414,0.103448275862,0.0,0.0344827586207,30.0,10.8394904459,13.0,6.0,2018-05,65.51724137929999,13.7931034483,6.896551724139999,10.3448275862,0.0,3.4482758620699996
2018,5.0,MARSEILLE ST CHARLES,PARIS LYON,202.356568365,441.0,68.0,42.0,25.5174603175,3.03865058088,,56.0,39.562797619,5.97202859696,"Evacuation de la gare de Marseille-St-Charles, cause colis suspect.",0.517857142857,0.107142857143,0.107142857143,0.17857142857099997,0.07142857142860001,0.017857142857099998,44.0,5.97202859696,26.0,10.0,2018-05,51.785714285699996,10.714285714299999,10.714285714299999,17.8571428571,7.1428571428600005,1.78571428571
2018,5.0,LAUSANNE,PARIS LYON,182.35416666700002,135.0,27.0,14.0,16.3571428571,2.59259259259,,25.0,43.628,9.773919753089999,,,,,,,,21.0,9.773919753089999,15.0,4.0,2018-05,,,,,,
2015,5.0,AIX EN PROVENCE TGV,PARIS LYON,184.025164114,457.0,0.0,55.0,16.4909090909,3.1400437636799996,,57.0,34.8947368421,5.28008752735,,0.309090909091,0.218181818182,0.163636363636,0.218181818182,0.0363636363636,0.0545454545455,54.0,36.2037037,16.0,6.0,2015-05,30.909090909099998,21.818181818200003,16.363636363599998,21.818181818200003,3.6363636363599996,5.454545454550001
2015,7.0,PARIS LYON,NIMES,177.071801567,383.0,0.0,37.0,14.945945945899998,1.7101827676199999,,68.0,33.6323529412,8.09399477807,,0.323529411765,0.20588235294100002,0.0147058823529,0.25,0.16176470588199998,0.0441176470588,46.0,43.717391299999996,22.0,6.0,2015-07,32.3529411765,20.588235294100002,1.47058823529,25.0,16.1764705882,4.4117647058800005
2015,7.0,PARIS MONTPARNASSE,ANGOULEME,161.282477341,333.0,2.0,40.0,43.125,5.55589123867,,50.0,57.36,9.52265861027,"Cette ligne a été impactée par plusieurs incendies aux abords des voies, notamment dans la région de VENDÔME : le 10/07 (53 TGV retardés de 12' à 3h50), le 11/07 (20 TGV retardés de 11' à 2h47), le 17/07 (46 TGV retardés de 16' à 4h56), et un autre sur LGV le 21/07 (20 TGV retardés de 15' à 2h20). La présence de personnes dans les voies à l'entrée de PARIS a également entraîné de nombreux retards : le 14/07 (11 TGV retardés de 11' à 47'), le 18/07 (31 TGV retardés de 15' à 1h49). Les circulations ont été retardées par des dérangements d'installations : le 01/07 à l'entrée de PARIS en raison des fortes chaleurs (26 TGV retardés de 9' à 1h42), le 03/07 sur LGV (12 TGV retardés de 6' à 44'), le 11/07 sur LGV (38 TGV retardés de 6' à 66'), le 19/07 à l'entrée de PARIS (10 TGV retardés de 11' à 25') ; et par la panne de trains : le 18/07 sur LGV (22 TGV de 16' à 2h43), le 28/07 à l'entrée de PARIS (10 TGV de 14' à 2h00). Enfin, un incident caténaire au sud de TOURS à fortement perturbé la journée du 30/07 (53 TGV retardés de 6' à 6h30).",0.382978723404,0.276595744681,0.0212765957447,0.127659574468,0.148936170213,0.0425531914894,39.0,69.9487179,22.0,15.0,2015-07,38.29787234040001,27.6595744681,2.12765957447,12.7659574468,14.8936170213,4.25531914894
2015,6.0,ANNECY,PARIS LYON,224.18134715,193.0,0.0,1.0,27.0,0.181347150259,,12.0,30.3333333333,2.8186528497400003,,0.08333333333330001,0.416666666667,0.25,0.25,0.0,0.0,12.0,30.3333333,4.0,0.0,2015-06,8.333333333330001,41.6666666667,25.0,25.0,0.0,0.0
2015,6.0,PARIS LYON,LYON PART DIEU,120.590686275,614.0,2.0,20.0,16.45,0.642156862745,,50.0,24.76,2.35620915033,,0.20833333333299997,0.29166666666700003,0.125,0.3125,0.020833333333299998,0.0416666666667,32.0,31.71875,11.0,2.0,2015-06,20.8333333333,29.1666666667,12.5,31.25,2.08333333333,4.16666666667
2015,6.0,PARIS LYON,TOULON,233.12172284599998,268.0,1.0,19.0,18.0,1.4981273408200002,,56.0,34.5,10.0374531835,Des travaux de modernisation de l'infrastructure ont perturbé la régularité de cette relation en Juin,0.2,0.34545454545500004,0.07272727272730001,0.145454545455,0.109090909091,0.127272727273,56.0,34.5,25.0,3.0,2015-06,20.0,34.5454545455,7.272727272729999,14.5454545455,10.909090909100001,12.7272727273
2015,6.0,ANGERS SAINT LAUD,PARIS MONTPARNASSE,102.69323144100001,458.0,0.0,41.0,16.1219512195,2.05458515284,,53.0,36.226415094299995,4.16812227074,,0.08,0.56,0.2,0.06,0.08,0.02,41.0,42.878048799999995,19.0,10.0,2015-06,8.0,56.00000000000001,20.0,6.0,8.0,2.0
2015,6.0,BREST,PARIS MONTPARNASSE,274.090707965,227.0,1.0,6.0,16.0,0.486725663717,,20.0,37.8,4.1592920354,,0.333333333333,0.666666666667,0.0,0.0,0.0,0.0,20.0,37.8,8.0,3.0,2015-06,33.333333333300004,66.6666666667,0.0,0.0,0.0,0.0
2015,6.0,PARIS MONTPARNASSE,TOULOUSE MATABIAU,335.95302013400004,149.0,0.0,17.0,34.3529411765,4.19463087248,,39.0,44.4358974359,14.073825503399998,"Cette OD a été touchée le 4 par un rail cassé couplé à un affaissement caténaire à la sortie de Paris (172 TGV; 7664mn), le 5 par diverses limitations de vitesses liées aux fortes chaleurs dont une à la sortie de Paris reduisant fortement le débit des trains (82TGV; 985mn), 2 incendies aux abords des voies entre Droué et Vendôme le 25 (48TGV; 1826mn) et le 30 (30TGV; 1773mn), le 3 par l'arrêt de sécurité d'un train dans les tunnels avant Paris (22TGV; 1035mn) lié à une presence dans les voies en sortie de gare Montparnasse (16TGV; 419mn),  le 22 par le heurt de 2 chevreuils sur la branche sud de la ligne grande vitesse (15TGV; 328mn)",0.314285714286,0.34285714285700003,0.08571428571430001,0.114285714286,0.14285714285700002,0.0,39.0,44.4358974,21.0,8.0,2015-06,31.4285714286,34.2857142857,8.57142857143,11.4285714286,14.2857142857,0.0
2015,6.0,MARSEILLE ST CHARLES,LYON PART DIEU,101.286486486,556.0,1.0,46.0,18.0,1.91351351351,,182.0,21.2252747253,10.2288288288,Des travaux de modernisation de l'infrastructure ont perturbé la régularité de cette relation en Juin,0.14835164835200002,0.5,0.07142857142860001,0.0989010989011,0.0824175824176,0.0989010989011,92.0,29.3043478,28.0,6.0,2015-06,14.8351648352,50.0,7.1428571428600005,9.89010989011,8.241758241760001,9.89010989011
2015,6.0,MONTPELLIER,LYON PART DIEU,109.911214953,325.0,4.0,39.0,46.7948717949,5.9283489096599995,,83.0,37.4578313253,12.560747663599999,Des travaux de modernisation de l'infrastructure ont perturbé la régularité de cette relation en Juin,0.16867469879500002,0.566265060241,0.144578313253,0.0602409638554,0.03614457831330001,0.0240963855422,56.0,49.410714299999995,22.0,13.0,2015-06,16.8674698795,56.626506024099996,14.457831325299999,6.02409638554,3.61445783133,2.4096385542200003
2015,5.0,PARIS LYON,AVIGNON TGV,161.92897196299998,535.0,0.0,21.0,18.0952380952,0.842990654206,,62.0,27.741935483899997,5.61308411215,,0.241935483871,0.241935483871,0.17741935483899998,0.258064516129,0.0161290322581,0.0645161290323,41.0,35.3902439,19.0,5.0,2015-05,24.1935483871,24.1935483871,17.7419354839,25.8064516129,1.61290322581,6.451612903230001
2015,5.0,QUIMPER,PARIS MONTPARNASSE,279.802380952,210.0,0.0,2.0,12.0,0.21904761904800002,,14.0,70.3571428571,3.99523809524,"Cette ligne a été retardée par : un accident de personne à Yvre-l'Evêque le 14/05 (15 TGV soit 1456 minutes), une disjonction sur la LGV le 25/05 (6 TGV soit 87 minutes), heurt d'un animal sur la LGV le 12/05 (30 TGV soit 1799 minutes) et heurt d'une voiture le 06/05 à Vitré (18 TGV soit 1704 minutes)",0.642857142857,0.07142857142860001,0.07142857142860001,0.14285714285700002,0.0,0.07142857142860001,14.0,70.3571429,8.0,3.0,2015-05,64.2857142857,7.1428571428600005,7.1428571428600005,14.2857142857,0.0,7.1428571428600005
2015,5.0,PARIS MONTPARNASSE,VANNES,199.130434783,207.0,0.0,4.0,10.5,0.367149758454,,13.0,30.9230769231,5.19806763285,,0.666666666667,0.25,0.0,0.08333333333330001,0.0,0.0,13.0,30.923076899999998,4.0,1.0,2015-05,66.6666666667,25.0,0.0,8.333333333330001,0.0,0.0
2015,5.0,PARIS LYON,GENEVE,171.995652174,230.0,0.0,6.0,21.1666666667,0.678260869565,,27.0,26.6296296296,4.1,,,,,,,,21.0,30.8095238,5.0,2.0,2015-05,,,,,,
2015,1.0,PARIS LYON,MARSEILLE ST CHARLES,196.464871194,430.0,3.0,16.0,14.5625,0.7119437939109999,,29.0,41.9310344828,4.30444964871,,0.46428571428599996,0.14285714285700002,0.07142857142860001,0.28571428571400004,0.035714285714300006,0.0,29.0,41.9310344828,14.0,5.0,2015-01,46.428571428599994,14.2857142857,7.1428571428600005,28.5714285714,3.5714285714300003,0.0
2015,1.0,STUTTGART,PARIS EST,147.607142857,56.0,0.0,17.0,12.5294117647,5.28571428571,,11.0,20.8181818182,4.92857142857,,0.017857142857099998,0.0535714285714,0.107142857143,0.017857142857099998,0.0,0.0,6.0,27.8333333,2.0,0.0,2015-01,1.78571428571,5.3571428571399995,10.714285714299999,1.78571428571,0.0,0.0
2015,1.0,PARIS EST,STUTTGART,146.134259259,108.0,0.0,6.0,25.0,1.5555555555599998,,11.0,33.1818181818,4.24074074074,,,,,,,,8.0,40.125,4.0,3.0,2015-01,,,,,,
2015,1.0,PARIS LYON,BELLEGARDE (AIN),162.357988166,171.0,2.0,9.0,18.888888888900002,1.1656804733700001,,20.0,37.1,6.05917159763,,0.105263157895,0.210526315789,0.105263157895,0.421052631579,0.0526315789474,0.105263157895,12.0,53.5,6.0,4.0,2015-01,10.5263157895,21.0526315789,10.5263157895,42.10526315790001,5.26315789474,10.5263157895
2019,2.0,PARIS MONTPARNASSE,TOURS,72.6117647059,171.0,1.0,12.0,3.3083333333300002,-0.31431372549000003,,25.0,9.136000000000001,2.17637254902,,0.25,0.08333333333330001,0.583333333333,0.08333333333330001,0.0,0.0,2.0,2.17637254902,0.0,0.0,2019-02,25.0,8.333333333330001,58.3333333333,8.333333333330001,0.0,0.0
2019,2.0,NICE VILLE,PARIS LYON,357.909677419,159.0,4.0,32.0,6.80625,1.46397849462,,33.0,37.7954545455,9.32193548387,"Travaux Aubagne, accident de personne",0.181818181818,0.363636363636,0.242424242424,0.121212121212,0.0909090909091,0.0,33.0,9.32193548387,13.0,5.0,2019-02,18.1818181818,36.3636363636,24.2424242424,12.1212121212,9.090909090910001,0.0
2019,3.0,VANNES,PARIS MONTPARNASSE,155.27007299299999,276.0,2.0,75.0,4.2,1.1496350365,,40.0,39.4575,7.44701946472,,0.38461538461499994,0.23076923076900002,0.179487179487,0.153846153846,0.025641025641,0.025641025641,29.0,7.44701946472,18.0,7.0,2019-03,38.4615384615,23.0769230769,17.9487179487,15.3846153846,2.5641025641,2.5641025641
2019,3.0,GENEVE,PARIS LYON,192.575438596,228.0,0.0,188.0,2.7618794326200002,2.40782163743,,21.0,28.680952380999997,2.09415204678,,0.14285714285700002,0.333333333333,0.28571428571400004,0.14285714285700002,0.0,0.0952380952381,21.0,2.09415204678,6.0,2.0,2019-03,14.2857142857,33.333333333300004,28.5714285714,14.2857142857,0.0,9.523809523810002
2019,3.0,BREST,PARIS MONTPARNASSE,226.621818182,279.0,4.0,9.0,9.22222222222,0.301818181818,,23.0,54.9239130435,6.68690909091,"Ce mois-ci, cette destination a été touchée par : 
- le 4 : la défaillance matériel d'un TGV sur la ligne à grande vitesse Atlantique (23 TGV impactés pour 724 minutes perdues),
- le 12 : le heurt d'une barrière de chantier entre Marcoussis et Massy TGV sur la ligne à grande vitesse Atlantique (80 TGV impactés pour 3660 minutes perdues), 
- le 19 : un dérangement d'installation  sur la ligne à grande vitesse Atlantique  (27 TGV impactés pour 634 minutes perdues) et la défaillance matériel d'un TGV entre Massy et Paris (24 TGV impactés pour 417 minutes perdues) , 
- le 21 : l'envahissement des voies en gare du Mans  par des manifestants forains (11 TGV impactés pour 450 minutes perdues),
- le 22 : l'envahissement des voies en gare du Mans  par des manifestants forains (22 TGV impactés pour 534 minutes perdues),
- le 25 : l'envahissement des voies en gare du Mans  par des manifestants forains (32 TGV impactés pour 2012 minutes perdues), la défaillance matériel d'un TGV vers Massy (40 TGV impactés pour 1194 minutes perdues) et la présence d'une personne aux abords des voies vers St-Brieuc (5 TGV impactés pour 230 minutes perdues),
- le 26 : la défaillance matériel d'un TGV vers Guingamp ( 5 TGV impactés pour 618 minutes perdues), 
- le 28 : le heurt d'une personne  par un TER vers Rennes (5 TGV impactés  pour 207 minutes perdues),
- le 31 : une suspicion d'alerte à la bombe sous le pont de St-Hélier près de Rennes (10 TGV impactés pour 526 minutes perdues).",0.45,0.2,0.15,0.2,0.0,0.0,23.0,6.68690909091,14.0,7.0,2019-03,45.0,20.0,15.0,20.0,0.0,0.0
2018,7.0,LAVAL,PARIS MONTPARNASSE,92.0564971751,193.0,16.0,103.0,8.316666666669999,4.88126177024,,46.0,25.6898550725,8.30348399247,"Ce mois-ci, l'OD a été touchée par 2 journées de grève ainsi que  par les incidents suivants :
- le 6 : suite aux intempéries, affaissement sur une partie de la voie entre Chateaubourg et Vitré nécessitant une limitaiton de vitesse sur la zone (10 TGV retardés pour 295 minutes perdues),
- le 12 : un colis suspect en  gare du Mans (15 TGV retardés pour 286 minutes perdues),
- le 13 : un dérangement électrique vers Massy (33 TGV retardés pour 797 minutes perdues) et un client qui bloque les portes d'un TGV au départ de Paris-Montparnasse (10 TGV retardés pour 132 minutes perdues), 
- le 18 : un défaut de nivellement de la voie entre Messac et Redon (32 TGV retardés pour 332 minutes perdues), 
- le 25 : une défaillance sur un aiguillage après le passage d'un engin travaux sur le chantier de renouvellement des appareils de voies de la ligne à grande vitesse Atlantique (33 TGV retardés pour un total de  663 minutes perdues) 
- du 27 au 30 : suite à l'incendie d'un transformateur électrique à Issy-les-Moulineaux, le vendredi 27, l'accès à la gare de Paris-Montparnasse est restreint (322 TGV supprimés et 160 détournés par Paris Austerlitz).",0.06976744186049999,0.46511627907,0.162790697674,0.232558139535,0.023255813953499998,0.046511627907,35.0,8.30348399247,11.0,3.0,2018-07,6.97674418605,46.511627907000005,16.2790697674,23.2558139535,2.32558139535,4.6511627907
2018,7.0,PARIS MONTPARNASSE,RENNES,103.076775432,589.0,68.0,126.0,18.7146825397,4.286532309659999,,85.0,35.9103921569,7.12955854127,,0.08750000000000001,0.325,0.1375,0.325,0.05,0.075,59.0,7.12955854127,31.0,12.0,2018-07,8.75,32.5,13.750000000000002,32.5,5.0,7.5
2018,7.0,NANCY,PARIS EST,93.3559322034,311.0,16.0,57.0,6.66374269006,1.3746892655399998,,32.0,19.0203125,2.32254237288,,0.103448275862,0.344827586207,0.103448275862,0.275862068966,0.103448275862,0.0689655172414,14.0,2.32254237288,6.0,1.0,2018-07,10.3448275862,34.482758620700004,10.3448275862,27.5862068966,10.3448275862,6.896551724139999
2018,7.0,PARIS EST,NANCY,95.1182432432,307.0,11.0,72.0,10.9907407407,2.68564189189,,21.0,26.8825,2.92933558559,,0.222222222222,0.166666666667,0.111111111111,0.333333333333,0.166666666667,0.0,21.0,2.92933558559,10.0,3.0,2018-07,22.2222222222,16.6666666667,11.1111111111,33.333333333300004,16.6666666667,0.0
2018,7.0,CHAMBERY CHALLES LES EAUX,PARIS LYON,188.41089108900002,209.0,7.0,157.0,17.8233545648,13.8202145215,,122.0,35.546994535500005,22.2306105611,"•heurt d’un chevreuil par le TGV 6171 entre Vergigny et Tonnerre : 31 TGV retardés pour 1154 min, 16 TGV de l’axe perdus à 5’.",0.647058823529,0.156862745098,0.117647058824,0.0588235294118,0.0,0.019607843137299998,116.0,22.2306105611,56.0,12.0,2018-07,64.7058823529,15.6862745098,11.7647058824,5.8823529411800015,0.0,1.96078431373
2018,8.0,RENNES,LYON PART DIEU,234.324561404,114.0,0.0,49.0,6.86530612245,3.1466374269,,30.0,33.4888888889,10.921345029200001,"Ce mois-ci, l'OD a été touchée par les incidents suivants :
- le 2 : une restitution tardive de travaux sur la ligne à grande vitesse Atlantique (10 TGV retardés pour 108 minutes perdues), 
- le 3 : un choc anormal dans le tunnel de Massy (71 TGV retardés pour 2549 minutes perdues) et un dérangement d'installation à Monts (18 TGV retardés pour 181 minutes perdues), 
- le 7 : une personne dans les voies à Massy TGV (10 TGV retardés pour 234 minutes perdues). 
- le 17 : une déformation de la voie  à Chemin d'Anthony, près de Massy (45 TGV retardés pour 1014 minutes perdues),
- le 19 : une restitution tardive de travaux (renouvellement des appareils de voies) sur la ligne à grande vitesse Atlantique (22 TGV retardés pour 760 minutes perdues), 
- le 21 : un rail cassé à Pont de Rungis en Ile de France (10 TGV retardés pour 123 minutes perdues), 
- le 31 : défaillance matériel d'un TGV sur la ligne à grande vitesse Atlantique (41 TGV retardés pour 621 minutes perdues).",0.0333333333333,0.466666666667,0.166666666667,0.2,0.1,0.0333333333333,30.0,10.921345029200001,16.0,2.0,2018-08,3.3333333333299984,46.6666666667,16.6666666667,20.0,10.0,3.3333333333299984
2018,8.0,LYON PART DIEU,MONTPELLIER,115.885196375,332.0,1.0,228.0,9.33706140351,6.5279456193400005,,64.0,28.050260416700002,5.61304128902,,0.2,0.37777777777800003,0.266666666667,0.111111111111,0.044444444444399996,0.0,45.0,5.61304128902,21.0,6.0,2018-08,20.0,37.777777777800004,26.6666666667,11.1111111111,4.44444444444,0.0
2018,8.0,FRANCFORT,PARIS EST,109.209003831,178.0,4.0,150.0,10.42,8.954022988510001,,56.0,29.5050595238,10.5613984674,,,,,,,,32.0,10.5613984674,15.0,6.0,2018-08,,,,,,
2018,1.0,PARIS MONTPARNASSE,QUIMPER,220.951417004,248.0,1.0,37.0,9.50135135135,1.00398110661,,26.0,55.6923076923,7.57894736842,"Ce mois-ci, l'OD a été touchée par les incients suivants :
Le 1er : Tempête Carmen sur la façade Atlantique  (52 TGV ; 1079mn)
Le 3 : Tempête Eleonor sur l’ouest de la France (35 TGV ; 407mn)
Le 5 : Dérangement d’une aiguille en gare de Massy TGV (57 TGV ; 1254mn)
Le 7 : Dérangement du poste d’aiguillage de Paris Montparnasse (70 TGV ; 1490mn)
Le 12 : Colis suspect en gare de Paris Montparnasse (32 TGV ; 499mn)
Le 12 : Incident caténaire en gare de Rennes (26 TGV ; 2188mn)
Le 17 : Dérangement du poste d’aiguillage de Paris Montparnasse (26 TGV ; 386mn)",0.269230769231,0.38461538461499994,0.153846153846,0.192307692308,0.0,0.0,26.0,7.548387096769999,17.0,7.0,2018-01,26.9230769231,38.4615384615,15.3846153846,19.2307692308,0.0,0.0
2018,1.0,BORDEAUX ST JEAN,TOURCOING,301.38709677400004,31.0,0.0,13.0,2.75512820513,1.18064516129,,3.0,43.3333333333,6.548387096769999,"7660 du 7 +42: Dérangemetn d'insta MPW
7660 du 26 +68: Soin matériel roulant",0.0,0.333333333333,0.666666666667,0.0,0.0,0.0,3.0,6.548387096769999,2.0,1.0,2018-01,0.0,33.333333333300004,66.6666666667,0.0,0.0,0.0
2018,1.0,PARIS LYON,MULHOUSE VILLE,168.928571429,299.0,5.0,47.0,10.8886524823,1.48741496599,,49.0,31.264625850300003,6.3906462585,,0.159090909091,0.295454545455,0.181818181818,0.272727272727,0.022727272727299998,0.06818181818180001,39.0,6.3906462585,18.0,4.0,2018-01,15.909090909099998,29.5454545455,18.1818181818,27.2727272727,2.27272727273,6.818181818179999
2018,6.0,BREST,PARIS MONTPARNASSE,226.43601895700002,254.0,43.0,9.0,16.555555555599998,0.7345971563979999,,24.0,34.746527777800004,6.91358609795,,0.590909090909,0.181818181818,0.0454545454545,0.0909090909091,0.0909090909091,0.0,23.0,6.88097484277,10.0,1.0,2018-06,59.0909090909,18.1818181818,4.54545454545,9.090909090910001,9.090909090910001,0.0
2018,6.0,BORDEAUX ST JEAN,PARIS VAUGIRARD,143.542372881,59.0,0.0,8.0,19.6833333333,2.75677966102,,13.0,26.2525641026,5.728813559319999,"01/06: Attente personnel A
04/06: Dérangement d'installation
09/06: Attente Matériel 
23/06: Alerte à la bombe/Colius suspect
24/06: Dérangement asservissement sol/machine
26/06: Espacement",0.23076923076900002,0.23076923076900002,0.23076923076900002,0.307692307692,0.0,0.0,9.0,5.728813559319999,5.0,0.0,2018-06,23.0769230769,23.0769230769,23.0769230769,30.7692307692,0.0,0.0
2018,6.0,MARSEILLE ST CHARLES,LYON PART DIEU,106.64501160100001,569.0,138.0,45.0,14.8018518519,1.9390177880900001,,89.0,21.749063670399998,7.00719257541,,0.348837209302,0.13953488372099998,0.24418604651200002,0.093023255814,0.093023255814,0.0813953488372,53.0,7.00719257541,12.0,5.0,2018-06,34.8837209302,13.9534883721,24.4186046512,9.3023255814,9.3023255814,8.13953488372
2018,6.0,MONTPELLIER,LYON PART DIEU,112.98019802,317.0,115.0,41.0,29.3764227642,6.53985148515,,46.0,42.7231884058,12.1990924092,,0.19512195122,0.39024390243900003,0.14634146341499998,0.121951219512,0.0731707317073,0.0731707317073,35.0,12.1990924092,17.0,9.0,2018-06,19.512195122,39.0243902439,14.634146341500001,12.195121951199999,7.3170731707300005,7.3170731707300005
2018,6.0,MARSEILLE ST CHARLES,MADRID,202.4375,30.0,18.0,0.0,1.0,0.708333333333,,1.0,81.0,8.0,,,,,,,,1.0,8.0,1.0,1.0,2018-06,,,,,,
2018,3.0,LE MANS,PARIS MONTPARNASSE,56.1904761905,406.0,7.0,196.0,5.8612244898000005,3.01261487051,,97.0,14.4001718213,4.038137009190001,"Ce mois-ci, l'OD a été touchée par les incidents suivants :
le 1er : une limitation de la vitesse des trains sur la ligne à grande vitesse suite aux conditions climatiques (28 TGV pour un total de 605 minutes) ; 
le 6 : un dérangement des installations sur la ligne à grande vitesse Atlantique (23 TGV pour un total de 461 minutes) ;
le 14 : un accident de personne à Voivres - 15km du Mans- (17 TGV retardés pour un total de 174 minutes) ;
le 15 : un problème technique sur une rame sortant du chantier de Montrouge perturbe les entrées/sorties en gare de Paris Montparnasse (25 TGV retardés pour un total de 536 minutes);
le 20 : un accident de personne sur la ligne à grande vitesse Atlantique (47 TGV retardés pour 3028 minutes) ;
le 27 : un dérangement des installations à Massy - en région parisienne - (34 TGV retardés pour 736 minutes) ;",0.271186440678,0.271186440678,0.152542372881,0.135593220339,0.135593220339,0.0338983050847,30.0,4.038137009190001,7.0,1.0,2018-03,27.118644067800002,27.118644067800002,15.254237288099999,13.559322033900001,13.559322033900001,3.38983050847
2018,3.0,PARIS MONTPARNASSE,NANTES,124.541082164,512.0,13.0,61.0,8.24672131148,0.6918503674009999,,50.0,26.419,3.59398797595,,0.325581395349,0.27906976744199996,0.162790697674,0.209302325581,0.023255813953499998,0.0,29.0,3.59398797595,11.0,4.0,2018-03,32.5581395349,27.9069767442,16.2790697674,20.9302325581,2.32558139535,0.0
