"COUNTRY","Country","VARIABLE","Variable","MEASURE","Measure","YEAR","Year","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"FIN","Finland","I-MTN-RL","Rail infrastructure maintenance","NAT","National currency","2007","2007","EUR","Euro","0","Units",,,167000000,,
"FIN","Finland","I-MTN-RL","Rail infrastructure maintenance","NAT","National currency","2008","2008","EUR","Euro","0","Units",,,180000000,,
"FIN","Finland","I-MTN-RL","Rail infrastructure maintenance","NAT","National currency","2009","2009","EUR","Euro","0","Units",,,196000000,,
"FIN","Finland","I-MTN-RL","Rail infrastructure maintenance","NAT","National currency","2010","2010","EUR","Euro","0","Units",,,195000000,,
"FIN","Finland","I-MTN-RL","Rail infrastructure maintenance","NAT","National currency","2011","2011","EUR","Euro","0","Units",,,197000000,,
"FIN","Finland","I-MTN-RL","Rail infrastructure maintenance","NAT","National currency","2012","2012","EUR","Euro","0","Units",,,181000000,,
"FIN","Finland","I-MTN-RL","Rail infrastructure maintenance","NAT","National currency","2013","2013","EUR","Euro","0","Units",,,201000000,,
"FIN","Finland","I-MTN-RL","Rail infrastructure maintenance","NAT","National currency","2014","2014","EUR","Euro","0","Units",,,194000000,,
"FIN","Finland","I-MTN-RL","Rail infrastructure maintenance","NAT","National currency","2015","2015","EUR","Euro","0","Units",,,206000000,,
"FIN","Finland","I-MTN-RL","Rail infrastructure maintenance","NAT","National currency","2016","2016","EUR","Euro","0","Units",,,216000000,,
"FIN","Finland","I-MTN-RL","Rail infrastructure maintenance","NAT","National currency","2017","2017","EUR","Euro","0","Units",,,233000000,,
"FIN","Finland","I-MTN-RL","Rail infrastructure maintenance","NAT","National currency","2018","2018","EUR","Euro","0","Units",,,221000000,,
"FIN","Finland","I-MTN-RL","Rail infrastructure maintenance","NAT","National currency","2019","2019","EUR","Euro","0","Units",,,231000000,,
"FIN","Finland","I-MTN-RL","Rail infrastructure maintenance","NAT","National currency","2020","2020","EUR","Euro","0","Units",,,259000000,,
"FIN","Finland","I-MTN-RL","Rail infrastructure maintenance","NAT","National currency","2021","2021","EUR","Euro","0","Units",,,270000000,,
"FIN","Finland","I-MTN-RD","Road infrastructure maintenance","NAT","National currency","2000","2000","EUR","Euro","0","Units",,,534000000,,
"FIN","Finland","I-MTN-RD","Road infrastructure maintenance","NAT","National currency","2001","2001","EUR","Euro","0","Units",,,543000000,,
"FIN","Finland","I-MTN-RD","Road infrastructure maintenance","NAT","National currency","2002","2002","EUR","Euro","0","Units",,,634000000,,
"FIN","Finland","I-MTN-RD","Road infrastructure maintenance","NAT","National currency","2003","2003","EUR","Euro","0","Units",,,627000000,,
"FIN","Finland","I-MTN-RD","Road infrastructure maintenance","NAT","National currency","2004","2004","EUR","Euro","0","Units",,,587000000,,
"FIN","Finland","I-MTN-RD","Road infrastructure maintenance","NAT","National currency","2005","2005","EUR","Euro","0","Units",,,600000000,,
"FIN","Finland","I-MTN-RD","Road infrastructure maintenance","NAT","National currency","2006","2006","EUR","Euro","0","Units",,,612000000,,
"FIN","Finland","I-MTN-RD","Road infrastructure maintenance","NAT","National currency","2007","2007","EUR","Euro","0","Units",,,611000000,,
"FIN","Finland","I-MTN-RD","Road infrastructure maintenance","NAT","National currency","2008","2008","EUR","Euro","0","Units",,,673000000,,
"FIN","Finland","I-MTN-RD","Road infrastructure maintenance","NAT","National currency","2009","2009","EUR","Euro","0","Units",,,684000000,,
"FIN","Finland","I-MTN-RD","Road infrastructure maintenance","NAT","National currency","2010","2010","EUR","Euro","0","Units",,,667000000,,
"FIN","Finland","I-MTN-RD","Road infrastructure maintenance","NAT","National currency","2011","2011","EUR","Euro","0","Units",,,658000000,,
"FIN","Finland","I-MTN-RD","Road infrastructure maintenance","NAT","National currency","2012","2012","EUR","Euro","0","Units",,,525000000,,
"FIN","Finland","I-MTN-RD","Road infrastructure maintenance","NAT","National currency","2013","2013","EUR","Euro","0","Units",,,511000000,,
"FIN","Finland","I-MTN-RD","Road infrastructure maintenance","NAT","National currency","2014","2014","EUR","Euro","0","Units",,,506000000,,
"FIN","Finland","I-MTN-RD","Road infrastructure maintenance","NAT","National currency","2015","2015","EUR","Euro","0","Units",,,508900000,,
"FIN","Finland","I-MTN-RD","Road infrastructure maintenance","NAT","National currency","2016","2016","EUR","Euro","0","Units",,,544000000,,
"FIN","Finland","I-MTN-RD","Road infrastructure maintenance","NAT","National currency","2017","2017","EUR","Euro","0","Units",,,548500000,,
"FIN","Finland","I-MTN-RD","Road infrastructure maintenance","NAT","National currency","2018","2018","EUR","Euro","0","Units",,,543000000,,
"FIN","Finland","I-MTN-RD","Road infrastructure maintenance","NAT","National currency","2019","2019","EUR","Euro","0","Units",,,494000000,,
"FIN","Finland","I-MTN-RD","Road infrastructure maintenance","NAT","National currency","2020","2020","EUR","Euro","0","Units",,,674000000,,
"FIN","Finland","I-MTN-RD","Road infrastructure maintenance","NAT","National currency","2021","2021","EUR","Euro","0","Units",,,618000000,,
"FIN","Finland","I-MTN-IWW","Inland waterway infrastucture maintenance","NAT","National currency","2000","2000","EUR","Euro","0","Units",,,27000000,,
"FIN","Finland","I-MTN-IWW","Inland waterway infrastucture maintenance","NAT","National currency","2001","2001","EUR","Euro","0","Units",,,19000000,,
"FIN","Finland","I-MTN-IWW","Inland waterway infrastucture maintenance","NAT","National currency","2002","2002","EUR","Euro","0","Units",,,17000000,,
"FIN","Finland","I-MTN-IWW","Inland waterway infrastucture maintenance","NAT","National currency","2003","2003","EUR","Euro","0","Units",,,13000000,,
"FIN","Finland","I-MTN-IWW","Inland waterway infrastucture maintenance","NAT","National currency","2004","2004","EUR","Euro","0","Units",,,14000000,,
"FIN","Finland","I-MTN-IWW","Inland waterway infrastucture maintenance","NAT","National currency","2005","2005","EUR","Euro","0","Units",,,15000000,,
"FIN","Finland","I-MTN-IWW","Inland waterway infrastucture maintenance","NAT","National currency","2006","2006","EUR","Euro","0","Units",,,15000000,,
"FIN","Finland","I-MTN-IWW","Inland waterway infrastucture maintenance","NAT","National currency","2007","2007","EUR","Euro","0","Units",,,16000000,,
"FIN","Finland","I-MTN-IWW","Inland waterway infrastucture maintenance","NAT","National currency","2008","2008","EUR","Euro","0","Units",,,17000000,,
"FIN","Finland","I-MTN-IWW","Inland waterway infrastucture maintenance","NAT","National currency","2009","2009","EUR","Euro","0","Units",,,26000000,,
"FIN","Finland","I-MTN-IWW","Inland waterway infrastucture maintenance","NAT","National currency","2010","2010","EUR","Euro","0","Units",,,17000000,,
"FIN","Finland","I-MTN-IWW","Inland waterway infrastucture maintenance","NAT","National currency","2011","2011","EUR","Euro","0","Units",,,20000000,,
"FIN","Finland","I-MTN-IWW","Inland waterway infrastucture maintenance","NAT","National currency","2012","2012","EUR","Euro","0","Units",,,15000000,,
"FIN","Finland","I-MTN-IWW","Inland waterway infrastucture maintenance","NAT","National currency","2013","2013","EUR","Euro","0","Units",,,16000000,,
"FIN","Finland","I-MTN-IWW","Inland waterway infrastucture maintenance","NAT","National currency","2014","2014","EUR","Euro","0","Units",,,17000000,,
"FIN","Finland","I-MTN-IWW","Inland waterway infrastucture maintenance","NAT","National currency","2015","2015","EUR","Euro","0","Units",,,16297800,"B","Break"
"FIN","Finland","I-MTN-IWW","Inland waterway infrastucture maintenance","NAT","National currency","2016","2016","EUR","Euro","0","Units",,,18000000,,
"FIN","Finland","I-MTN-IWW","Inland waterway infrastucture maintenance","NAT","National currency","2017","2017","EUR","Euro","0","Units",,,16000000,,
"FIN","Finland","I-MTN-IWW","Inland waterway infrastucture maintenance","NAT","National currency","2018","2018","EUR","Euro","0","Units",,,17700000,,
"FIN","Finland","I-MTN-IWW","Inland waterway infrastucture maintenance","NAT","National currency","2019","2019","EUR","Euro","0","Units",,,12600000,,
"FIN","Finland","I-MTN-IWW","Inland waterway infrastucture maintenance","NAT","National currency","2020","2020","EUR","Euro","0","Units",,,17000000,,
"FIN","Finland","I-MTN-IWW","Inland waterway infrastucture maintenance","NAT","National currency","2021","2021","EUR","Euro","0","Units",,,13000000,,
"FIN","Finland","I-MTN-SEA","Maritime port infrastructure maintenance","NAT","National currency","2000","2000","EUR","Euro","0","Units",,,94000000,,
"FIN","Finland","I-MTN-SEA","Maritime port infrastructure maintenance","NAT","National currency","2001","2001","EUR","Euro","0","Units",,,80000000,,
"FIN","Finland","I-MTN-SEA","Maritime port infrastructure maintenance","NAT","National currency","2002","2002","EUR","Euro","0","Units",,,91000000,,
"FIN","Finland","I-MTN-SEA","Maritime port infrastructure maintenance","NAT","National currency","2003","2003","EUR","Euro","0","Units",,,88000000,,
"FIN","Finland","I-MTN-SEA","Maritime port infrastructure maintenance","NAT","National currency","2004","2004","EUR","Euro","0","Units",,,88000000,,
"FIN","Finland","I-MTN-SEA","Maritime port infrastructure maintenance","NAT","National currency","2005","2005","EUR","Euro","0","Units",,,93000000,,
"FIN","Finland","I-MTN-SEA","Maritime port infrastructure maintenance","NAT","National currency","2006","2006","EUR","Euro","0","Units",,,88000000,"B","Break"
"FIN","Finland","I-MTN-SEA","Maritime port infrastructure maintenance","NAT","National currency","2007","2007","EUR","Euro","0","Units",,,89000000,,
"FIN","Finland","I-MTN-SEA","Maritime port infrastructure maintenance","NAT","National currency","2008","2008","EUR","Euro","0","Units",,,82000000,,
"FIN","Finland","I-MTN-SEA","Maritime port infrastructure maintenance","NAT","National currency","2009","2009","EUR","Euro","0","Units",,,107000000,,
"FIN","Finland","I-MTN-SEA","Maritime port infrastructure maintenance","NAT","National currency","2010","2010","EUR","Euro","0","Units",,,106000000,,
"FIN","Finland","I-MTN-SEA","Maritime port infrastructure maintenance","NAT","National currency","2011","2011","EUR","Euro","0","Units",,,122000000,,
"FIN","Finland","I-MTN-SEA","Maritime port infrastructure maintenance","NAT","National currency","2012","2012","EUR","Euro","0","Units",,,101000000,,
"FIN","Finland","I-MTN-SEA","Maritime port infrastructure maintenance","NAT","National currency","2013","2013","EUR","Euro","0","Units",,,112000000,,
"FIN","Finland","I-MTN-SEA","Maritime port infrastructure maintenance","NAT","National currency","2014","2014","EUR","Euro","0","Units",,,101000000,,
"FIN","Finland","I-MTN-SEA","Maritime port infrastructure maintenance","NAT","National currency","2015","2015","EUR","Euro","0","Units",,,76000000,"B","Break"
"FIN","Finland","I-MTN-SEA","Maritime port infrastructure maintenance","NAT","National currency","2016","2016","EUR","Euro","0","Units",,,91000000,,
"FIN","Finland","I-MTN-SEA","Maritime port infrastructure maintenance","NAT","National currency","2017","2017","EUR","Euro","0","Units",,,94000000,,
"FIN","Finland","I-MTN-SEA","Maritime port infrastructure maintenance","NAT","National currency","2018","2018","EUR","Euro","0","Units",,,122700000,,
"FIN","Finland","I-MTN-SEA","Maritime port infrastructure maintenance","NAT","National currency","2019","2019","EUR","Euro","0","Units",,,99000000,,
"FIN","Finland","I-MTN-SEA","Maritime port infrastructure maintenance","NAT","National currency","2020","2020","EUR","Euro","0","Units",,,101000000,,
"FIN","Finland","I-MTN-SEA","Maritime port infrastructure maintenance","NAT","National currency","2021","2021","EUR","Euro","0","Units",,,103000000,,
"FIN","Finland","I-MTN-AIR","Airport infrastructure maintenance","NAT","National currency","2000","2000","EUR","Euro","0","Units",,,143000000,,
"FIN","Finland","I-MTN-AIR","Airport infrastructure maintenance","NAT","National currency","2001","2001","EUR","Euro","0","Units",,,149000000,,
"FIN","Finland","I-MTN-AIR","Airport infrastructure maintenance","NAT","National currency","2002","2002","EUR","Euro","0","Units",,,151000000,,
"FIN","Finland","I-MTN-AIR","Airport infrastructure maintenance","NAT","National currency","2003","2003","EUR","Euro","0","Units",,,162000000,,
"FIN","Finland","I-MTN-AIR","Airport infrastructure maintenance","NAT","National currency","2004","2004","EUR","Euro","0","Units",,,181000000,,
"FIN","Finland","I-MTN-AIR","Airport infrastructure maintenance","NAT","National currency","2005","2005","EUR","Euro","0","Units",,,181000000,,
"FIN","Finland","I-MTN-AIR","Airport infrastructure maintenance","NAT","National currency","2006","2006","EUR","Euro","0","Units",,,203000000,,
"FIN","Finland","I-MTN-AIR","Airport infrastructure maintenance","NAT","National currency","2007","2007","EUR","Euro","0","Units",,,218000000,,
"FIN","Finland","I-MTN-AIR","Airport infrastructure maintenance","NAT","National currency","2008","2008","EUR","Euro","0","Units",,,232000000,,
"FIN","Finland","I-MTN-AIR","Airport infrastructure maintenance","NAT","National currency","2009","2009","EUR","Euro","0","Units",,,230000000,,
"FIN","Finland","I-MTN-AIR","Airport infrastructure maintenance","NAT","National currency","2010","2010","EUR","Euro","0","Units",,,240000000,,
"FIN","Finland","I-MTN-AIR","Airport infrastructure maintenance","NAT","National currency","2011","2011","EUR","Euro","0","Units",,,267000000,,
"FIN","Finland","I-MTN-AIR","Airport infrastructure maintenance","NAT","National currency","2012","2012","EUR","Euro","0","Units",,,268000000,,
"FIN","Finland","I-MTN-AIR","Airport infrastructure maintenance","NAT","National currency","2013","2013","EUR","Euro","0","Units",,,251000000,,
"FIN","Finland","I-MTN-AIR","Airport infrastructure maintenance","NAT","National currency","2014","2014","EUR","Euro","0","Units",,,233000000,,
"FIN","Finland","I-MTN-AIR","Airport infrastructure maintenance","NAT","National currency","2015","2015","EUR","Euro","0","Units",,,232015669,,
"FIN","Finland","I-MTN-AIR","Airport infrastructure maintenance","NAT","National currency","2016","2016","EUR","Euro","0","Units",,,240000000,,
"FIN","Finland","I-MTN-AIR","Airport infrastructure maintenance","NAT","National currency","2017","2017","EUR","Euro","0","Units",,,219000000,,
"FIN","Finland","I-MTN-AIR","Airport infrastructure maintenance","NAT","National currency","2018","2018","EUR","Euro","0","Units",,,209100000,,
"FIN","Finland","I-MTN-AIR","Airport infrastructure maintenance","NAT","National currency","2019","2019","EUR","Euro","0","Units",,,220000000,,
"FIN","Finland","I-MTN-AIR","Airport infrastructure maintenance","NAT","National currency","2020","2020","EUR","Euro","0","Units",,,162000000,,
"FIN","Finland","I-MTN-AIR","Airport infrastructure maintenance","NAT","National currency","2021","2021","EUR","Euro","0","Units",,,155000000,,
"FIN","Finland","I-MTN-RL","Rail infrastructure maintenance","EUR","Euro","2000","2000","EUR","Euro","0","Units",,,115000000,,
"FIN","Finland","I-MTN-RL","Rail infrastructure maintenance","EUR","Euro","2001","2001","EUR","Euro","0","Units",,,125000000,,
"FIN","Finland","I-MTN-RL","Rail infrastructure maintenance","EUR","Euro","2002","2002","EUR","Euro","0","Units",,,135000000,,
"FIN","Finland","I-MTN-RL","Rail infrastructure maintenance","EUR","Euro","2003","2003","EUR","Euro","0","Units",,,137000000,,
"FIN","Finland","I-MTN-RL","Rail infrastructure maintenance","EUR","Euro","2004","2004","EUR","Euro","0","Units",,,155000000,,
"FIN","Finland","I-MTN-RL","Rail infrastructure maintenance","EUR","Euro","2005","2005","EUR","Euro","0","Units",,,156000000,,
"FIN","Finland","I-MTN-RL","Rail infrastructure maintenance","EUR","Euro","2006","2006","EUR","Euro","0","Units",,,156000000,,
"FIN","Finland","I-MTN-RL","Rail infrastructure maintenance","EUR","Euro","2007","2007","EUR","Euro","0","Units",,,167000000,,
"FIN","Finland","I-MTN-RL","Rail infrastructure maintenance","EUR","Euro","2008","2008","EUR","Euro","0","Units",,,180000000,,
"FIN","Finland","I-MTN-RL","Rail infrastructure maintenance","EUR","Euro","2009","2009","EUR","Euro","0","Units",,,196000000,,
"FIN","Finland","I-MTN-RL","Rail infrastructure maintenance","EUR","Euro","2010","2010","EUR","Euro","0","Units",,,195000000,,
"FIN","Finland","I-MTN-RL","Rail infrastructure maintenance","EUR","Euro","2011","2011","EUR","Euro","0","Units",,,197000000,,
"FIN","Finland","I-MTN-RL","Rail infrastructure maintenance","EUR","Euro","2012","2012","EUR","Euro","0","Units",,,181000000,,
"FIN","Finland","I-MTN-RL","Rail infrastructure maintenance","EUR","Euro","2013","2013","EUR","Euro","0","Units",,,201000000,,
"FIN","Finland","I-MTN-RL","Rail infrastructure maintenance","EUR","Euro","2014","2014","EUR","Euro","0","Units",,,194000000,,
"FIN","Finland","I-MTN-RL","Rail infrastructure maintenance","EUR","Euro","2015","2015","EUR","Euro","0","Units",,,206000000,,
"FIN","Finland","I-MTN-RL","Rail infrastructure maintenance","EUR","Euro","2016","2016","EUR","Euro","0","Units",,,216000000,,
"FIN","Finland","I-MTN-RL","Rail infrastructure maintenance","EUR","Euro","2017","2017","EUR","Euro","0","Units",,,233000000,,
"FIN","Finland","I-MTN-RL","Rail infrastructure maintenance","EUR","Euro","2018","2018","EUR","Euro","0","Units",,,221000000,,
"FIN","Finland","I-MTN-RL","Rail infrastructure maintenance","EUR","Euro","2019","2019","EUR","Euro","0","Units",,,231000000,,
"FIN","Finland","I-MTN-RL","Rail infrastructure maintenance","EUR","Euro","2020","2020","EUR","Euro","0","Units",,,259000000,,
"FIN","Finland","I-MTN-RL","Rail infrastructure maintenance","EUR","Euro","2021","2021","EUR","Euro","0","Units",,,270000000,,
"FIN","Finland","I-MTN-RD","Road infrastructure maintenance","EUR","Euro","2000","2000","EUR","Euro","0","Units",,,534000000,,
"FIN","Finland","I-MTN-RD","Road infrastructure maintenance","EUR","Euro","2001","2001","EUR","Euro","0","Units",,,543000000,,
"FIN","Finland","I-MTN-RD","Road infrastructure maintenance","EUR","Euro","2002","2002","EUR","Euro","0","Units",,,634000000,,
"FIN","Finland","I-MTN-RD","Road infrastructure maintenance","EUR","Euro","2003","2003","EUR","Euro","0","Units",,,627000000,,
"FIN","Finland","I-MTN-RD","Road infrastructure maintenance","EUR","Euro","2004","2004","EUR","Euro","0","Units",,,587000000,,
"FIN","Finland","I-MTN-RD","Road infrastructure maintenance","EUR","Euro","2005","2005","EUR","Euro","0","Units",,,600000000,,
"FIN","Finland","I-MTN-RD","Road infrastructure maintenance","EUR","Euro","2006","2006","EUR","Euro","0","Units",,,612000000,,
"FIN","Finland","I-MTN-RD","Road infrastructure maintenance","EUR","Euro","2007","2007","EUR","Euro","0","Units",,,611000000,,
"FIN","Finland","I-MTN-RD","Road infrastructure maintenance","EUR","Euro","2008","2008","EUR","Euro","0","Units",,,673000000,,
"FIN","Finland","I-MTN-RD","Road infrastructure maintenance","EUR","Euro","2009","2009","EUR","Euro","0","Units",,,684000000,,
"FIN","Finland","I-MTN-RD","Road infrastructure maintenance","EUR","Euro","2010","2010","EUR","Euro","0","Units",,,667000000,,
"FIN","Finland","I-MTN-RD","Road infrastructure maintenance","EUR","Euro","2011","2011","EUR","Euro","0","Units",,,658000000,,
"FIN","Finland","I-MTN-RD","Road infrastructure maintenance","EUR","Euro","2012","2012","EUR","Euro","0","Units",,,525000000,,
"FIN","Finland","I-MTN-RD","Road infrastructure maintenance","EUR","Euro","2013","2013","EUR","Euro","0","Units",,,511000000,,
"FIN","Finland","I-MTN-RD","Road infrastructure maintenance","EUR","Euro","2014","2014","EUR","Euro","0","Units",,,506000000,,
"FIN","Finland","I-MTN-RD","Road infrastructure maintenance","EUR","Euro","2015","2015","EUR","Euro","0","Units",,,508900000,,
"FIN","Finland","I-MTN-RD","Road infrastructure maintenance","EUR","Euro","2016","2016","EUR","Euro","0","Units",,,544000000,,
"FIN","Finland","I-MTN-RD","Road infrastructure maintenance","EUR","Euro","2017","2017","EUR","Euro","0","Units",,,548500000,,
"FIN","Finland","I-MTN-RD","Road infrastructure maintenance","EUR","Euro","2018","2018","EUR","Euro","0","Units",,,543000000,,
"FIN","Finland","I-MTN-RD","Road infrastructure maintenance","EUR","Euro","2019","2019","EUR","Euro","0","Units",,,494000000,,
"FIN","Finland","I-MTN-RD","Road infrastructure maintenance","EUR","Euro","2020","2020","EUR","Euro","0","Units",,,674000000,,
"FIN","Finland","I-MTN-RD","Road infrastructure maintenance","EUR","Euro","2021","2021","EUR","Euro","0","Units",,,618000000,,
"FIN","Finland","I-MTN-IWW","Inland waterway infrastucture maintenance","EUR","Euro","2000","2000","EUR","Euro","0","Units",,,27000000,,
"FIN","Finland","I-MTN-IWW","Inland waterway infrastucture maintenance","EUR","Euro","2001","2001","EUR","Euro","0","Units",,,19000000,,
"FIN","Finland","I-MTN-IWW","Inland waterway infrastucture maintenance","EUR","Euro","2002","2002","EUR","Euro","0","Units",,,17000000,,
"FIN","Finland","I-MTN-IWW","Inland waterway infrastucture maintenance","EUR","Euro","2003","2003","EUR","Euro","0","Units",,,13000000,,
"FIN","Finland","I-MTN-IWW","Inland waterway infrastucture maintenance","EUR","Euro","2004","2004","EUR","Euro","0","Units",,,14000000,,
"FIN","Finland","I-MTN-IWW","Inland waterway infrastucture maintenance","EUR","Euro","2005","2005","EUR","Euro","0","Units",,,15000000,,
"FIN","Finland","I-MTN-IWW","Inland waterway infrastucture maintenance","EUR","Euro","2006","2006","EUR","Euro","0","Units",,,15000000,,
"FIN","Finland","I-MTN-IWW","Inland waterway infrastucture maintenance","EUR","Euro","2007","2007","EUR","Euro","0","Units",,,16000000,,
"FIN","Finland","I-MTN-IWW","Inland waterway infrastucture maintenance","EUR","Euro","2008","2008","EUR","Euro","0","Units",,,17000000,,
"FIN","Finland","I-MTN-IWW","Inland waterway infrastucture maintenance","EUR","Euro","2009","2009","EUR","Euro","0","Units",,,26000000,,
"FIN","Finland","I-MTN-IWW","Inland waterway infrastucture maintenance","EUR","Euro","2010","2010","EUR","Euro","0","Units",,,17000000,,
"FIN","Finland","I-MTN-IWW","Inland waterway infrastucture maintenance","EUR","Euro","2011","2011","EUR","Euro","0","Units",,,20000000,,
"FIN","Finland","I-MTN-IWW","Inland waterway infrastucture maintenance","EUR","Euro","2012","2012","EUR","Euro","0","Units",,,15000000,,
"FIN","Finland","I-MTN-IWW","Inland waterway infrastucture maintenance","EUR","Euro","2013","2013","EUR","Euro","0","Units",,,16000000,,
"FIN","Finland","I-MTN-IWW","Inland waterway infrastucture maintenance","EUR","Euro","2014","2014","EUR","Euro","0","Units",,,17000000,,
"FIN","Finland","I-MTN-IWW","Inland waterway infrastucture maintenance","EUR","Euro","2015","2015","EUR","Euro","0","Units",,,16297800,"B","Break"
"FIN","Finland","I-MTN-IWW","Inland waterway infrastucture maintenance","EUR","Euro","2016","2016","EUR","Euro","0","Units",,,18000000,,
"FIN","Finland","I-MTN-IWW","Inland waterway infrastucture maintenance","EUR","Euro","2017","2017","EUR","Euro","0","Units",,,16000000,,
"FIN","Finland","I-MTN-IWW","Inland waterway infrastucture maintenance","EUR","Euro","2018","2018","EUR","Euro","0","Units",,,17700000,,
"FIN","Finland","I-MTN-IWW","Inland waterway infrastucture maintenance","EUR","Euro","2019","2019","EUR","Euro","0","Units",,,12600000,,
"FIN","Finland","I-MTN-IWW","Inland waterway infrastucture maintenance","EUR","Euro","2020","2020","EUR","Euro","0","Units",,,17000000,,
"FIN","Finland","I-MTN-IWW","Inland waterway infrastucture maintenance","EUR","Euro","2021","2021","EUR","Euro","0","Units",,,13000000,,
"FIN","Finland","I-MTN-SEA","Maritime port infrastructure maintenance","EUR","Euro","2000","2000","EUR","Euro","0","Units",,,94000000,,
"FIN","Finland","I-MTN-SEA","Maritime port infrastructure maintenance","EUR","Euro","2001","2001","EUR","Euro","0","Units",,,80000000,,
"FIN","Finland","I-MTN-SEA","Maritime port infrastructure maintenance","EUR","Euro","2002","2002","EUR","Euro","0","Units",,,91000000,,
"FIN","Finland","I-MTN-SEA","Maritime port infrastructure maintenance","EUR","Euro","2003","2003","EUR","Euro","0","Units",,,88000000,,
"FIN","Finland","I-MTN-SEA","Maritime port infrastructure maintenance","EUR","Euro","2004","2004","EUR","Euro","0","Units",,,88000000,,
"FIN","Finland","I-MTN-SEA","Maritime port infrastructure maintenance","EUR","Euro","2005","2005","EUR","Euro","0","Units",,,93000000,,
"FIN","Finland","I-MTN-SEA","Maritime port infrastructure maintenance","EUR","Euro","2006","2006","EUR","Euro","0","Units",,,88000000,"B","Break"
"FIN","Finland","I-MTN-SEA","Maritime port infrastructure maintenance","EUR","Euro","2007","2007","EUR","Euro","0","Units",,,89000000,,
"FIN","Finland","I-MTN-SEA","Maritime port infrastructure maintenance","EUR","Euro","2008","2008","EUR","Euro","0","Units",,,82000000,,
"FIN","Finland","I-MTN-SEA","Maritime port infrastructure maintenance","EUR","Euro","2009","2009","EUR","Euro","0","Units",,,107000000,,
"FIN","Finland","I-MTN-SEA","Maritime port infrastructure maintenance","EUR","Euro","2010","2010","EUR","Euro","0","Units",,,106000000,,
"FIN","Finland","I-MTN-SEA","Maritime port infrastructure maintenance","EUR","Euro","2011","2011","EUR","Euro","0","Units",,,122000000,,
"FIN","Finland","I-MTN-SEA","Maritime port infrastructure maintenance","EUR","Euro","2012","2012","EUR","Euro","0","Units",,,101000000,,
"FIN","Finland","I-MTN-SEA","Maritime port infrastructure maintenance","EUR","Euro","2013","2013","EUR","Euro","0","Units",,,112000000,,
"FIN","Finland","I-MTN-SEA","Maritime port infrastructure maintenance","EUR","Euro","2014","2014","EUR","Euro","0","Units",,,101000000,,
"FIN","Finland","I-MTN-SEA","Maritime port infrastructure maintenance","EUR","Euro","2015","2015","EUR","Euro","0","Units",,,76000000,"B","Break"
"FIN","Finland","I-MTN-SEA","Maritime port infrastructure maintenance","EUR","Euro","2016","2016","EUR","Euro","0","Units",,,91000000,,
"FIN","Finland","I-MTN-SEA","Maritime port infrastructure maintenance","EUR","Euro","2017","2017","EUR","Euro","0","Units",,,94000000,,
"FIN","Finland","I-MTN-SEA","Maritime port infrastructure maintenance","EUR","Euro","2018","2018","EUR","Euro","0","Units",,,122700000,,
"FIN","Finland","I-MTN-SEA","Maritime port infrastructure maintenance","EUR","Euro","2019","2019","EUR","Euro","0","Units",,,99000000,,
"FIN","Finland","I-MTN-SEA","Maritime port infrastructure maintenance","EUR","Euro","2020","2020","EUR","Euro","0","Units",,,101000000,,
"FIN","Finland","I-MTN-SEA","Maritime port infrastructure maintenance","EUR","Euro","2021","2021","EUR","Euro","0","Units",,,103000000,,
"FIN","Finland","I-MTN-AIR","Airport infrastructure maintenance","EUR","Euro","2000","2000","EUR","Euro","0","Units",,,143000000,,
"FIN","Finland","I-MTN-AIR","Airport infrastructure maintenance","EUR","Euro","2001","2001","EUR","Euro","0","Units",,,149000000,,
"FIN","Finland","I-MTN-AIR","Airport infrastructure maintenance","EUR","Euro","2002","2002","EUR","Euro","0","Units",,,151000000,,
"FIN","Finland","I-MTN-AIR","Airport infrastructure maintenance","EUR","Euro","2003","2003","EUR","Euro","0","Units",,,162000000,,
"FIN","Finland","I-MTN-AIR","Airport infrastructure maintenance","EUR","Euro","2004","2004","EUR","Euro","0","Units",,,181000000,,
"FIN","Finland","I-MTN-AIR","Airport infrastructure maintenance","EUR","Euro","2005","2005","EUR","Euro","0","Units",,,181000000,,
"FIN","Finland","I-MTN-AIR","Airport infrastructure maintenance","EUR","Euro","2006","2006","EUR","Euro","0","Units",,,203000000,,
"FIN","Finland","I-MTN-AIR","Airport infrastructure maintenance","EUR","Euro","2007","2007","EUR","Euro","0","Units",,,218000000,,
"FIN","Finland","I-MTN-AIR","Airport infrastructure maintenance","EUR","Euro","2008","2008","EUR","Euro","0","Units",,,232000000,,
"FIN","Finland","I-MTN-AIR","Airport infrastructure maintenance","EUR","Euro","2009","2009","EUR","Euro","0","Units",,,230000000,,
"FIN","Finland","I-MTN-AIR","Airport infrastructure maintenance","EUR","Euro","2010","2010","EUR","Euro","0","Units",,,240000000,,
"FIN","Finland","I-MTN-AIR","Airport infrastructure maintenance","EUR","Euro","2011","2011","EUR","Euro","0","Units",,,267000000,,
"FIN","Finland","I-MTN-AIR","Airport infrastructure maintenance","EUR","Euro","2012","2012","EUR","Euro","0","Units",,,268000000,,
"FIN","Finland","I-MTN-AIR","Airport infrastructure maintenance","EUR","Euro","2013","2013","EUR","Euro","0","Units",,,251000000,,
